gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2
2022110700,2582,37110,Andy Dalton,(3:28) (Shotgun) A.Dalton scrambles right end ran ob at BLT 13 for 3 yards (P.Queen).,3,1,10,NO,BAL,BAL,16,3:28,3,17,R,NA,NA,3,3,N,26,SHOTGUN,6,0.592012107,0.191077389,0.808922611,-0.020380769,0.020380769,5.175293255,-0.358030729,NA,NA,NA,NA
2022101603,3196,52442,Michael Pittman,"(14:01) (No Huddle, Shotgun) M.Ryan pass short middle to M.Pittman to JAX 27 for 6 yards (F.Oluokun; D.Lloyd).",4,2,7,IND,JAX,JAX,33,14:01,19,21,C,3,NA,6,6,N,77,SHOTGUN,6,0.699922562,0.597733576,0.402266424,0.01172759,-0.01172759,3.54451138,0.335816614,NA,NA,NA,NA
2022092505,2072,52463,J.K. Dobbins,(12:14) (Shotgun) J.Dobbins left tackle to BLT 30 for 5 yards (J.Bentley; A.Phillips).,3,1,10,BAL,NE,BAL,25,12:14,20,14,,NA,NA,5,5,N,85,PISTOL,8,0.234175622,0.7136002,0.2863998,-5.74E-07,5.74E-07,1.257979585,-0.084788574,NA,NA,NA,NA
2022100207,2530,43334,Derrick Henry,(6:38) D.Henry left end to TEN 28 for no gain (G.Stewart; Z.Franklin).,3,2,7,TEN,IND,TEN,28,6:38,17,24,,NA,NA,0,0,N,38,SINGLEBACK,7,0.648830056,0.252117991,0.747882009,0.022121236,-0.022121236,0.905906265,-0.846691108,NA,NA,NA,NA
2022092507,963,41282,Davante Adams,(11:42) D.Carr pass short left to D.Adams pushed ob at TEN 12 for 18 yards (K.Byard).,2,2,4,LV,TEN,TEN,30,11:42,14,3,C,11,NA,18,18,N,80,I_FORM,6,0.407342821,0.756862052,0.243137948,-0.011387799,0.011387799,3.820336528,1.112343374,NA,NA,NA,NA
2022091500,1511,45573,Austin Ekeler,(4:38) A.Ekeler up the middle to LAC 34 for 1 yard (C.Dunlap).,2,1,10,LAC,KC,LAC,33,4:38,7,10,,NA,NA,1,1,N,77,SINGLEBACK,7,0.481582135,0.48310411,0.51689589,0.007070873,-0.007070873,1.552832113,-0.621662863,NA,NA,NA,NA
2022103011,1916,46071,Saquon Barkley,"(:48) (No Huddle, Shotgun) S.Barkley up the middle to NYG 31 for 5 yards (S.Harris).",2,2,7,NYG,SEA,NYG,26,0:48,10,7,,NA,NA,5,5,N,84,SHOTGUN,6,0.862435043,0.67360761,0.32639239,0.009529419,-0.009529419,0.499009533,-0.108121574,NA,NA,NA,NA
2022102310,3798,54716,Isiah Pacheco,(8:03) I.Pacheco left end to SF 49 for 17 yards (D.Lenoir).,4,2,4,KC,SF,KC,34,8:03,23,37,,NA,NA,17,17,N,44,SINGLEBACK,7,0.272410035,0.026103375,0.973896625,-0.011018964,0.011018964,1.457877242,1.432036829,NA,NA,NA,NA
2022100212,3250,52454,K.J. Hamler,"(7:54) (No Huddle, Shotgun) R.Wilson pass deep middle to K.Hamler to LV 3 for 55 yards (D.Harmon).",4,2,7,DEN,LV,DEN,42,7:54,25,16,C,46,NA,55,55,N,68,SHOTGUN,7,0.894667685,0.856569346,0.143430654,-0.118277401,0.118277401,1.986314054,4.126671126,NA,NA,NA,NA
2022102300,2450,43362,Kenyan Drake,(2:40) (Shotgun) K.Drake left tackle to BLT 25 for no gain (T.Togiai).,3,1,10,BAL,CLE,BAL,25,2:40,20,13,,NA,NA,0,0,N,85,PISTOL,6,0.435943991,0.833804578,0.166195422,-0.005870342,0.005870342,1.205156937,-0.523612783,NA,NA,NA,NA
2022103000,426,52708,Jamycal Hasty,"(9:08) (Shotgun) J.Hasty up the middle to DEN 25 for 1 yard (M.Purcell, A.Singleton).",1,1,10,JAX,DEN,DEN,26,9:08,0,0,,NA,NA,1,1,N,36,SHOTGUN,7,0.596602798,0.549507324,0.450492676,-0.005884413,0.005884413,4.462797022,-0.412111882,NA,NA,NA,NA
2022100908,528,54556,Rachaad White,(6:16) T.Brady pass short left to R.White to ATL 17 for 7 yards (G.Jarrett) [L.Carter].,1,1,10,TB,ATL,ATL,24,6:16,0,0,C,0,NA,7,7,N,34,SINGLEBACK,7,0.791290402,0.853116047,0.146883953,0.004045259,-0.004045259,4.584167682,0.496086205,NA,NA,NA,NA
2022091102,3943,47856,David Montgomery,(3:38) (Shotgun) D.Montgomery left guard to SF 44 for 1 yard (A.Al-Shaair; C.Ward).,4,1,10,CHI,SF,SF,45,3:38,19,10,,NA,NA,1,1,N,55,SHOTGUN,8,0.137264296,0.982667954,0.017332046,-0.001379341,0.001379341,2.802141754,-0.795104107,NA,NA,NA,NA
2022110602,2806,44901,D'Onta Foreman,(4:38) (Shotgun) D.Foreman left guard to CAR 31 for 6 yards (G.Pratt; B.Hill).,3,1,10,CAR,CIN,CAR,25,4:38,42,7,,NA,NA,6,6,N,85,SHOTGUN,6,0.730434418,0.99893264,0.00106736,3.76E-05,-3.76E-05,1.302874907,0.047924136,NA,NA,NA,NA
2022101601,2466,53549,Rhamondre Stevenson,"(9:08) (Shotgun) B.Zappe pass short right to R.Stevenson to NE 36 for -3 yards (M.Emerson). PENALTY on NE-T.Brown, Offensive Holding, 10 yards, enforced at NE 39 - No Play.",3,1,10,NE,CLE,NE,39,9:08,6,17,C,-5,-10,-3,-10,Y,49,SHOTGUN,6,NA,0.130957402,0.869042598,0.011589423,-0.011589423,2.24081505,-0.95471454,Offensive Holding,NA,42587,NA
2022103009,3393,46362,Cam Sims,(1:06) (Shotgun) T.Heinicke pass deep middle to C.Sims to IND 34 for 21 yards (J.Blackmon).,4,1,10,WAS,IND,WAS,45,1:06,16,10,C,19,NA,21,21,N,65,EMPTY,4,0.965073287,0.799901582,0.200098418,-0.065850375,0.065850375,1.814368566,1.211732425,NA,NA,NA,NA
2022092513,2458,42358,Melvin Gordon,(9:48) M.Gordon right tackle to DEN 23 for 4 yards (C.Omenihu; H.Ridgeway).,3,1,10,DEN,SF,DEN,19,9:48,5,7,,NA,NA,4,4,N,29,SINGLEBACK,6,0.533863962,0.418325651,0.581674349,-0.005156681,0.005156681,0.844488211,-0.166699511,NA,NA,NA,NA
2022092507,334,38538,Ryan Tannehill,(8:10) (Shotgun) R.Tannehill up the middle to LV 2 for 3 yards (C.Ferrell).,1,2,4,TEN,LV,LV,5,8:10,0,0,,NA,NA,3,3,N,105,EMPTY,5,0.743261337,0.665385067,0.334614933,0.004330747,-0.004330747,5.43758769,0.174848597,NA,NA,NA,NA
2022102303,2131,43584,Kalif Raymond,(9:54) (Shotgun) J.Goff pass short right to K.Raymond to DET 48 for 18 yards (D.Wilson).,3,1,5,DET,DAL,DET,30,9:54,10,6,C,6,NA,18,18,N,40,SHOTGUN,7,0.513793409,0.788363595,0.211636405,-0.016816257,0.016816257,1.884911101,0.985197338,NA,NA,NA,NA
2022100600,3314,46367,Phillip Lindsay,"(13:03) (Shotgun) M.Ryan pass short right to P.Lindsay to IND 47 for 6 yards (D.Mathis). PENALTY on DEN-A.Singleton, Unnecessary Roughness, 15 yards, enforced at IND 47.",4,1,20,IND,DEN,IND,41,13:03,9,6,C,6,15,6,21,N,69,EMPTY,6,0.784719169,0.627639979,0.372360021,-0.081446793,0.081446793,1.738955888,1.739504561,Unnecessary Roughness,NA,42929,NA
2022092510,504,52460,Cam Akers,(8:50) C.Akers left end to LA 41 for -1 yards (B.Niemann).,1,1,10,LA,ARI,LA,42,8:50,0,3,,NA,NA,-1,-1,N,52,SINGLEBACK,6,0.498155385,0.312469022,0.687530978,0.006203702,-0.006203702,2.46137554,-0.868052192,NA,NA,NA,NA
2022110600,3454,53506,Josh Palmer,"(2:38) (Shotgun) J.Herbert pass deep left to J.Palmer to ATL 39 for 18 yards (R.Grant) [L.Carter]. PENALTY on LAC-M.Feiler, Ineligible Downfield Pass, 5 yards, enforced at LAC 43 - No Play.",4,1,10,LAC,ATL,LAC,43,2:38,17,17,C,17,-5,18,-5,Y,53,SHOTGUN,6,NA,0.363588378,0.636411622,0.030912161,-0.030912161,1.887218923,-0.462527834,Ineligible Downfield Pass,NA,41959,NA
2022091111,166,45573,Austin Ekeler,(12:08) A.Ekeler up the middle to LV 49 for 4 yards (C.Jones).,1,1,10,LAC,LV,LAC,47,12:08,0,0,,NA,NA,4,4,N,57,I_FORM,7,0.625599682,0.636493174,0.363506826,6.24E-07,-6.24E-07,2.78332856,-0.052142688,NA,NA,NA,NA
2022101607,3717,44816,Leonard Fournette,(5:59) (Shotgun) T.Brady pass short right to L.Fournette to PIT 23 for 4 yards (M.Reed; J.Pierre).,4,1,15,TB,PIT,PIT,27,5:59,20,12,C,0,NA,4,4,N,83,SHOTGUN,6,0.896141648,0.743412472,0.256587528,0.005114451,-0.005114451,3.902367764,-0.039072821,NA,NA,NA,NA
2022092501,3006,40138,Rex Burkhead,(14:49) D.Mills pass short left to R.Burkhead to CHI 35 for 4 yards (J.Thomas).,4,1,10,HOU,CHI,CHI,39,14:49,20,20,C,-2,NA,4,4,N,49,SINGLEBACK,7,0.496301979,0.437736534,0.562263466,-0.018642545,0.018642545,3.431918203,0.025915451,NA,NA,NA,NA
2022101600,1069,54042,Caleb Huntley,(10:56) C.Huntley right tackle to ATL 28 for 2 yards (C.Omenihu).,2,2,9,ATL,SF,ATL,26,10:56,14,7,,NA,NA,2,2,N,36,SINGLEBACK,8,0.620037138,0.705727838,0.294272162,-0.022350796,0.022350796,1.049718034,-0.722384876,NA,NA,NA,NA
2022100900,2817,45186,Matt Breida,(13:37) M.Breida left guard to GB 30 for 2 yards (P.Smith).,4,1,10,NYG,GB,GB,32,13:37,20,13,,NA,NA,2,2,N,78,SINGLEBACK,8,0.471568197,0.850909766,0.149090234,0.005069345,-0.005069345,4.087212916,-0.382017692,NA,NA,NA,NA
2022091809,1232,52409,Joe Burrow,"(7:28) (Shotgun) J.Burrow scrambles up the middle to CIN 39 for 12 yards (D.Wilson). PENALTY on DAL-D.Wilson, Unnecessary Roughness, 15 yards, enforced at CIN 39. Penalty on DAL-A.Brown, Defensive Holding, declined.",2,3,9,CIN,DAL,CIN,27,7:28,14,3,R,NA,15,12,27,N,83,SHOTGUN,6,0.99361378,0.705063332,0.294936668,-0.069959391,0.069959391,0.248902239,2.697508638,Defensive Holding,Unnecessary Roughness,43478,47996
2022091108,2962,46071,Saquon Barkley,"(11:52) (No Huddle, Shotgun) S.Barkley right end to NYG 39 for -6 yards (J.Simmons).",4,1,10,NYG,TEN,NYG,45,11:52,20,13,,NA,NA,-6,-6,N,55,SHOTGUN,5,0.602277875,0.758266337,0.241733663,0.053965077,-0.053965077,2.410062374,-1.37080883,NA,NA,NA,NA
2022091804,252,37101,Mark Ingram,"(10:25) 2-J.Winston at QB. J.Winston pass short right to M.Ingram to TB 17 for no gain (M.Edwards; D.White). Pass -7, YAC 7",1,1,10,NO,TB,TB,17,10:25,0,0,C,-7,NA,0,0,N,27,I_FORM,7,0.58097297,0.563682321,0.436317679,-0.014114942,0.014114942,5.000324853,-0.399051128,NA,NA,NA,NA
2022102310,4121,52625,Jauan Jennings,"(4:32) (No Huddle, Shotgun) J.Garoppolo pass short left to J.Jennings to KC 43 for 13 yards (Ja.Watson, J.Thornhill). 7 YAC",4,3,3,SF,KC,SF,44,4:32,23,44,C,6,NA,13,13,N,66,SHOTGUN,6,0.906172454,0.004920865,0.995079135,-2.64E-05,2.64E-05,1.345004432,1.503612633,NA,NA,NA,NA
2022100212,1419,38605,Russell Wilson,(4:44) (Shotgun) R.Wilson scrambles left tackle pushed ob at LV 43 for 8 yards (D.Harmon).,2,3,9,DEN,LV,DEN,49,4:44,10,10,R,NA,NA,8,8,N,61,SHOTGUN,5,0.979639709,0.537612688,0.462387312,0.00022408,-0.00022408,1.290940422,-0.248402926,NA,NA,NA,NA
2022091809,1575,53434,Ja'Marr Chase,(2:00) (Shotgun) J.Burrow pass short middle to J.Chase to CIN 29 for 12 yards (J.Lewis; L.Vander Esch).,2,2,6,CIN,DAL,CIN,17,2:00,14,3,C,4,NA,12,12,N,93,SHOTGUN,6,0.850462615,0.717298832,0.282701168,-0.022649635,0.022649635,0.556766938,0.833947376,NA,NA,NA,NA
2022091805,1629,46070,Baker Mayfield,(2:00) (Shotgun) B.Mayfield right tackle to NYG 12 for 6 yards (D.Belton).,2,3,3,CAR,NYG,NYG,18,2:00,6,3,,NA,NA,6,6,N,92,SHOTGUN,6,0.846447766,0.422335546,0.577664454,-0.031336863,0.031336863,3.876555518,1.103448558,NA,NA,NA,NA
2022103012,1940,44995,Aaron Jones,(13:50) A.Jones left tackle to BUF 44 for 11 yards (T.Edmunds).,3,1,10,GB,BUF,GB,45,13:50,24,7,,NA,NA,11,11,N,65,I_FORM,6,0.365588486,0.964984339,0.035015661,-0.001534874,0.001534874,2.722546294,0.549370013,NA,NA,NA,NA
2022101611,114,43293,Ezekiel Elliott,(14:13) (Shotgun) E.Elliott right guard to DAL 25 for 1 yard (J.Sweat).,1,3,2,DAL,PHI,DAL,24,14:13,0,0,,NA,NA,1,1,N,86,SHOTGUN,6,0.808026373,0.785648765,0.214351235,-0.005662059,0.005662059,-0.079759928,-1.133873073,NA,NA,NA,NA
2022100200,1162,45244,Taysom Hill,"(12:05) (Shotgun) T.Hill left tackle to MIN 21 for 2 yards (C.Dantzler, E.Kendricks). MIN-E.Kendricks was injured during the play. His return is Probable.",2,1,10,NO,MIN,MIN,23,12:05,0,7,,NA,NA,2,2,N,87,EMPTY,7,0.565893233,0.329684656,0.670315344,-0.015196856,0.015196856,4.357670959,-0.303218761,NA,NA,NA,NA
2022092509,1075,46100,Sony Michel,"(13:16) S.Michel right guard to LAC 39 for 6 yards (D.Williams, T.Herndon).",2,2,2,LAC,JAX,LAC,33,13:16,0,6,,NA,NA,6,6,N,77,SINGLEBACK,7,0.29084155,0.536672443,0.463327557,-0.058612376,0.058612376,1.59151881,0.376164723,NA,NA,NA,NA
2022103100,2449,52595,Donovan Peoples-Jones,(7:01) (Shotgun) J.Brissett pass short middle to D.Peoples-Jones to CIN 49 for 12 yards (L.Wilson).,3,2,11,CLE,CIN,CLE,39,7:01,18,0,C,10,NA,12,12,N,49,SHOTGUN,6,0.728505909,0.940730564,0.059269436,0.013597794,-0.013597794,1.503563342,1.605132374,NA,NA,NA,NA
2022100906,1739,54506,Kenneth Walker,(1:55) K.Walker right end to NO 13 for 2 yards (J.Evans).,2,2,10,SEA,NO,NO,15,1:55,17,10,,NA,NA,2,2,N,25,SINGLEBACK,6,0.753807783,0.716069777,0.283930223,0.020559613,-0.020559613,4.269772541,-1.005689823,NA,NA,NA,NA
2022110609,1837,44896,Chris Godwin,(1:57) (Shotgun) T.Brady pass short middle to C.Godwin to TB 17 for 7 yards (E.Jones).,2,1,10,TB,LA,TB,10,1:57,3,7,C,6,NA,7,7,N,100,SHOTGUN,6,0.765241861,0.379107829,0.620892171,0.007103495,-0.007103495,0.423158907,0.084078084,NA,NA,NA,NA
2022103010,922,44820,Christian McCaffrey,(15:00) (Shotgun) C.McCaffrey right tackle to SF 32 for -1 yards (A.Donald).,2,2,6,SF,LA,SF,33,15:00,7,0,,NA,NA,-1,-1,N,43,SHOTGUN,6,0.512997091,0.714979891,0.285020109,0.013854945,-0.013854945,1.591433343,-1.04357291,NA,NA,NA,NA
2022103004,1809,54572,Dameon Pierce,(14:15) D.Pierce left tackle to HST 34 for -7 yards (D.Long).,3,2,10,HOU,TEN,HOU,41,14:15,3,7,,NA,NA,-7,-7,N,69,SINGLEBACK,6,0.573092461,0.428660747,0.571339253,-0.083186124,0.083186124,1.780435557,-2.124310188,NA,NA,NA,NA
2022091808,1536,46377,Jeffery Wilson,(2:55) J.Wilson left tackle to SF 24 for -1 yards (A.Woods).,2,2,5,SF,SEA,SF,25,2:55,13,0,,NA,NA,-1,-1,N,35,I_FORM,7,0.44507879,0.959226844,0.040773156,-0.002268565,0.002268565,1.011324479,-0.63023682,NA,NA,NA,NA
2022091807,839,43399,Tyler Higbee,"(14:11) (Shotgun) M.Stafford pass short right to T.Higbee to ATL 43 for 7 yards (A.Terrell, T.Andersen).",2,1,10,LA,ATL,NA,50,14:11,7,0,C,6,NA,7,7,N,60,SHOTGUN,6,0.485034794,0.898608559,0.101391441,0.000484806,-0.000484806,2.771718895,0.152558217,NA,NA,NA,NA
2022100206,281,41246,Brandin Cooks,(11:19) D.Mills pass short left to B.Cooks to HST 41 for 4 yards (A.Samuel).,1,2,1,HOU,LAC,HOU,37,11:19,0,7,C,-2,NA,4,4,N,47,SINGLEBACK,8,0.154146284,0.290379768,0.709620232,0.002681149,-0.002681149,2.177164128,-0.055761754,NA,NA,NA,NA
2022103004,1423,42372,Phillip Dorsett,(3:03) (Shotgun) D.Mills pass short right to P.Dorsett ran ob at HST 43 for 6 yards.,2,2,7,HOU,TEN,HOU,37,3:03,3,7,C,6,NA,6,6,N,47,SHOTGUN,6,0.786060512,0.41021869,0.58978131,0.015303221,-0.015303221,1.334489058,0.510244503,NA,NA,NA,NA
2022091800,2682,46203,Chase Edmonds,(3:02) (Shotgun) T.Tagovailoa pass short middle to C.Edmonds to MIA 49 for 8 yards (P.Queen).,3,2,16,MIA,BAL,MIA,41,3:02,28,14,C,4,NA,8,8,N,69,SHOTGUN,4,0.844980836,0.913042685,0.086957315,0.004524373,-0.004524373,1.377431873,-0.08382377,NA,NA,NA,NA
2022091113,2518,41233,Mike Evans,(4:06) (Shotgun) T.Brady pass short right to M.Evans to DAL 5 for 17 yards (A.Brown).,3,2,7,TB,DAL,DAL,22,4:06,3,12,C,9,NA,17,17,N,88,SHOTGUN,7,0.614607036,0.103016015,0.896983985,-0.015575981,0.015575981,4.340794594,1.596277668,NA,NA,NA,NA
2022103011,1391,46071,Saquon Barkley,(7:38) (Shotgun) S.Barkley right guard to NYG 49 for no gain (J.Brooks).,2,2,9,NYG,SEA,NYG,49,7:38,7,0,,NA,NA,0,0,N,61,SHOTGUN,6,0.755787551,0.760745898,0.239254102,0.011276208,-0.011276208,1.839240659,-0.749193253,NA,NA,NA,NA
2022100909,3528,53553,John Bates,"(3:20) (Shotgun) C.Wentz to WAS 17 for -5 yards. FUMBLES, and recovers at WAS 17. C.Wentz pass short middle to J.Bates to WAS 31 for 9 yards (K.Fulton).",4,1,10,WAS,TEN,WAS,22,3:20,17,21,C,4,NA,9,9,N,88,SHOTGUN,5,0.840829611,0.217457138,0.782542862,0.021072716,-0.021072716,0.924607197,0.575096475,NA,NA,NA,NA
2022091812,88,44995,Aaron Jones,(14:32) A.Jones right end to GB 47 for 4 yards (N.Morrow; Ju.Jones).,1,1,10,GB,CHI,GB,43,14:32,0,0,,NA,NA,4,4,N,67,SINGLEBACK,7,0.752786458,0.82011161,0.17988839,-0.012007026,0.012007026,2.424354461,0.019384607,NA,NA,NA,NA
2022103001,2496,54042,Caleb Huntley,"(5:14) C.Huntley right tackle to CAR 47 for 2 yards (M.Ioannidis). FUMBLES (M.Ioannidis), and recovers at CAR 45.",3,1,10,ATL,CAR,CAR,49,5:14,14,13,,NA,NA,4,4,N,61,SINGLEBACK,8,0.483476549,0.703062262,0.296937738,-0.016933125,0.016933125,3.095118058,-0.204211268,NA,NA,NA,NA
2022102311,1400,53453,Najee Harris,"(7:16) (Shotgun) N.Harris left guard to PIT 48 for 4 yards (Z.Sieler, N.Igbinoghene).",2,2,6,PIT,MIA,PIT,44,7:16,13,3,,NA,NA,4,4,N,54,SHOTGUN,7,0.645705342,0.89140919,0.10859081,-0.000584973,0.000584973,2.371620067,-0.32011062,NA,NA,NA,NA
2022100212,1764,41265,Derek Carr,(:29) (No Huddle) D.Carr up the middle to LV 48 for 4 yards (D.Williams).,2,3,1,LV,DEN,LV,44,0:29,16,16,,NA,NA,4,4,N,54,SINGLEBACK,5,0.741177142,0.595669188,0.404330812,0.00263194,-0.00263194,1.030798863,0.104870709,NA,NA,NA,NA
2022101611,3082,47836,Miles Sanders,(13:18) (Shotgun) M.Sanders up the middle to PHI 44 for 1 yard (T.Hill; T.Diggs).,4,2,5,PHI,DAL,PHI,43,13:18,20,17,,NA,NA,1,1,N,53,SHOTGUN,7,0.404225767,0.824305888,0.175694112,-0.009285111,0.009285111,2.061927806,-0.827188964,NA,NA,NA,NA
2022100300,2578,40078,Kyle Juszczyk,(4:17) (Shotgun) J.Garoppolo pass short right to K.Juszczyk pushed ob at LA 38 for 35 yards (N.Scott). 32 YAC,3,1,10,SF,LA,SF,27,4:17,14,9,C,3,NA,35,35,N,83,SHOTGUN,5,0.416129649,0.751260981,0.248739019,0.066687852,-0.066687852,1.350146024,2.361003872,NA,NA,NA,NA
2022103008,3382,47834,A.J. Brown,(13:30) (Shotgun) J.Hurts pass short middle to A.Brown to PIT 11 for 43 yards (M.Fitzpatrick).,4,1,10,PHI,PIT,PHI,46,13:30,28,13,C,12,NA,43,43,N,56,EMPTY,5,0.651652575,0.986036436,0.013963564,0.006686273,-0.006686273,2.482121265,2.512618607,NA,NA,NA,NA
2022102302,874,53434,Ja'Marr Chase,(1:18) (Shotgun) J.Burrow pass short middle to J.Chase to CIN 36 for 11 yards (C.Armstrong).,1,3,10,CIN,ATL,CIN,25,1:18,14,0,C,11,NA,11,11,N,85,SHOTGUN,6,0.950914264,0.917091222,0.082908778,0.021119239,-0.021119239,-0.169277953,2.065230191,NA,NA,NA,NA
2022100904,2944,47833,Irv Smith,(13:45) (Shotgun) K.Cousins pass short left to I.Smith to CHI 47 for 7 yards (K.Gordon).,4,3,11,MIN,CHI,MIN,46,13:45,21,19,C,2,NA,7,7,N,56,SHOTGUN,6,0.970012963,0.675990332,0.324009668,-0.023264859,0.023264859,0.673716358,-0.851108283,NA,NA,NA,NA
2022091100,2090,54476,Chris Olave,(13:46) (Shotgun) J.Winston pass short left to C.Olave to NO 42 for 11 yards (D.Alford) [L.Carter].,3,3,4,NO,ATL,NO,31,13:46,16,7,C,11,NA,11,11,N,79,SHOTGUN,6,0.951164603,0.689831059,0.310168941,-0.045735445,0.045735445,0.387080276,2.075822468,NA,NA,NA,NA
2022092507,1601,39212,Brandon Bolden,(1:02) (Shotgun) D.Carr pass short left to B.Bolden to LV 19 for 6 yards (K.Fulton).,2,1,10,LV,TEN,LV,13,1:02,21,10,C,4,NA,6,6,N,23,SHOTGUN,5,0.853198647,0.828282092,0.171717908,0.002917251,-0.002917251,0.490037251,-0.048213723,NA,NA,NA,NA
2022102700,3827,43362,Kenyan Drake,(2:29) K.Drake up the middle to TB 12 for no gain (W.Gholston).,4,3,1,BAL,TB,TB,12,2:29,16,24,,NA,NA,0,0,N,98,SINGLEBACK,9,0.077431053,0.006551447,0.993448553,-0.000628334,0.000628334,4.762465893,-1.31041001,NA,NA,NA,NA
2022101610,420,53591,Noah Gray,(7:29) (Shotgun) P.Mahomes pass short left to N.Gray to BUF 31 for 3 yards (T.Edmunds).,1,1,10,KC,BUF,BUF,34,7:29,0,0,C,3,NA,3,3,N,76,SHOTGUN,6,0.598674953,0.544287056,0.455712944,-0.017117668,0.017117668,4.019703367,-0.205593876,NA,NA,NA,NA
2022101601,1291,46104,Nick Chubb,(10:19) N.Chubb left end to CLV 33 for 6 yards (A.Jennings).,2,1,10,CLE,NE,CLE,27,10:19,3,3,,NA,NA,6,6,N,37,SINGLEBACK,7,0.332388014,0.604541376,0.395458624,0.006303985,-0.006303985,1.264603662,0.135151699,NA,NA,NA,NA
2022091803,1038,52733,James Robinson,"(9:04) (Shotgun) J.Robinson left end to JAX 49 for 2 yards (Z.Franklin). PENALTY on JAX-C.Robinson, Offensive Holding, 10 yards, enforced at JAX 47 - No Play.",2,1,10,JAX,IND,JAX,47,9:04,7,0,,NA,-10,2,-10,Y,63,SHOTGUN,6,NA,0.745086852,0.254913148,-0.014921479,0.014921479,2.238389232,-1.077235912,Offensive Holding,NA,44846,NA
2022103003,2608,43584,Kalif Raymond,(9:11) J.Goff pass short left to K.Raymond to DET 31 for 6 yards (J.Baker).,3,1,10,DET,MIA,DET,25,9:11,27,24,C,6,NA,6,6,N,35,SINGLEBACK,9,0.401212007,0.594490051,0.405509949,0.009554077,-0.009554077,1.368636492,0.038879651,NA,NA,NA,NA
2022091500,699,52414,Justin Herbert,(2:01) J.Herbert up the middle to KC 47 for 2 yards (N.Bolton).,1,4,1,LAC,KC,KC,49,2:01,0,3,,NA,NA,2,2,N,61,I_FORM,8,0.102549851,0.575471424,0.424528576,-0.031576701,0.031576701,0.884548867,2.082115843,NA,NA,NA,NA
2022102306,1760,54563,Brian Robinson,(4:15) B.Robinson right end to GB 31 for 3 yards (D.Lowry).,2,1,10,WAS,GB,GB,34,4:15,10,14,,NA,NA,3,3,N,76,SINGLEBACK,8,0.551502287,0.288595306,0.711404694,-0.009360485,0.009360485,3.347318462,-0.383966659,NA,NA,NA,NA
2022092507,2337,42547,Darren Waller,"(4:47) (Shotgun) D.Carr pass deep right to D.Waller ran ob at TEN 2 for 29 yards. PENALTY on LV-J.Eluemunor, Offensive Holding, 10 yards, enforced at TEN 31 - No Play.",3,1,10,LV,TEN,TEN,31,4:47,24,13,C,29,-10,29,-10,Y,79,SHOTGUN,6,NA,0.807989433,0.192010567,0.020206692,-0.020206692,3.995530185,-0.99306997,Offensive Holding,NA,44972,NA
2022091110,2786,46243,Marquez Valdes-Scantling,(5:55) (Shotgun) P.Mahomes pass short right to M.Valdes-Scantling to ARZ 7 for 7 yards (B.Baker) [Z.Allen].,3,1,10,KC,ARI,ARI,14,5:55,7,30,C,2,NA,7,7,N,96,SHOTGUN,7,0.297909647,0.002958432,0.997041568,-0.000460509,0.000460509,5.104370815,0.366385923,NA,NA,NA,NA
2022102309,1177,45573,Austin Ekeler,(:31) (Shotgun) J.Herbert pass short right to A.Ekeler pushed ob at SEA 43 for 10 yards (J.Brooks).,1,1,10,LAC,SEA,LAC,47,0:31,0,17,C,-1,NA,10,10,N,57,SHOTGUN,6,0.562704086,0.26896438,0.73103562,-0.00020179,0.00020179,2.89985078,0.493375503,NA,NA,NA,NA
2022103006,2752,47920,Foster Moreau,"(1:29) (Shotgun) D.Carr pass short middle to F.Moreau to LV 25 for -3 yards (M.Davenport, P.Werner) [C.Jordan]. Pass -8, YAC 5",3,1,10,LV,NO,LV,28,1:29,24,0,C,-8,NA,-3,-3,N,82,SHOTGUN,6,0.705809832,0.992784853,0.007215147,0.001170664,-0.001170664,1.247665316,-0.985458319,NA,NA,NA,NA
2022092502,549,52440,Clyde Edwards-Helaire,(6:55) (Shotgun) C.Edwards-Helaire up the middle to KC 1 for no gain (G.Stewart).,1,1,10,KC,IND,KC,1,6:55,7,0,,NA,NA,0,0,N,109,SHOTGUN,6,0.48926267,0.605889931,0.394110069,0.019261673,-0.019261673,-0.068104101,-0.753054263,NA,NA,NA,NA
2022102300,77,46104,Nick Chubb,"(14:24) J.Brissett pass short middle to N.Chubb to CLV 44 for 14 yards (J.Bynes, M.Humphrey).",1,2,5,CLE,BAL,CLE,30,14:24,0,0,C,-2,NA,14,14,N,40,SINGLEBACK,7,0.786097705,0.575737439,0.424262561,-0.0347527,0.0347527,1.22918763,1.440648926,NA,NA,NA,NA
